x,y,estimate,variance
48.140900,50.489237,11.882581,0.095845
48.336595,50.489237,11.941273,0.090289
48.532290,50.489237,11.999768,0.084283
48.727984,50.489237,12.058037,0.077679
48.923679,50.489237,12.116064,0.070258
49.119374,50.489237,12.173830,0.061742
49.315068,50.489237,12.231330,0.051806
49.510763,50.489237,12.288560,0.040107
49.706458,50.489237,12.345507,0.026351
49.902153,50.489237,12.402134,0.010902
50.097847,50.489237,12.457773,0.011325
50.293542,50.489237,12.512424,0.028471
50.489237,50.489237,12.566732,0.045317
50.684932,50.489237,12.620726,0.061219
50.880626,50.489237,12.674397,0.076140
51.076321,50.489237,12.727739,0.090102
51.272016,50.489237,12.780755,0.103135
51.467710,50.489237,12.833430,0.115263
51.663405,50.489237,12.885762,0.126515
51.859100,50.489237,12.937743,0.136912
52.054795,50.489237,12.989368,0.146475
52.250489,50.489237,13.040635,0.155224
52.446184,50.489237,13.091545,0.163179
52.641879,50.489237,13.142115,0.170362
52.837573,50.489237,13.192361,0.176792
53.033268,50.489237,13.242308,0.182493
53.228963,50.489237,13.291982,0.187481
53.424658,50.489237,13.341402,0.191777
53.620352,50.489237,13.390555,0.195396
53.816047,50.489237,13.439417,0.198357
54.011742,50.489237,13.487967,0.200677
54.207436,50.489237,13.536191,0.202372
54.403131,50.489237,13.584077,0.203464
54.598826,50.489237,13.631612,0.203973
54.794521,50.489237,13.678776,0.203921
54.990215,50.489237,13.725549,0.203330
55.185910,50.489237,13.771905,0.202222
55.381605,50.489237,13.817824,0.200619
55.577299,50.489237,13.863324,0.198542
55.772994,50.489237,13.908389,0.196018
55.968689,50.489237,13.953003,0.193073
56.164384,50.489237,13.997158,0.189738
56.360078,50.489237,14.040832,0.186048
56.555773,50.489237,14.084007,0.182041
56.751468,50.489237,14.126662,0.177765
56.947162,50.489237,14.168782,0.173270
57.142857,50.489237,14.210337,0.168609
57.338552,50.489237,14.251300,0.163839
57.534247,50.489237,14.291641,0.159018
57.729941,50.489237,14.331339,0.154209
57.925636,50.489237,14.370386,0.149475
58.121331,50.489237,14.408755,0.144883
58.317025,50.489237,14.446417,0.140497
58.512720,50.489237,14.483345,0.136379
58.708415,50.489237,14.519531,0.132585
58.904110,50.489237,14.555000,0.129172
59.099804,50.489237,14.589739,0.126195
59.295499,50.489237,14.623730,0.123699
59.491194,50.489237,14.656965,0.121719
59.686888,50.489237,14.689460,0.120272
59.882583,50.489237,14.721215,0.119353
60.078278,50.489237,14.752234,0.118929
60.273973,50.489237,14.782520,0.118929
60.469667,50.489237,14.812074,0.119250
60.665362,50.489237,14.840912,0.119764
60.861057,50.489237,14.869081,0.120325
61.056751,50.489237,14.896594,0.120780
61.252446,50.489237,14.923485,0.120978
61.448141,50.489237,14.949760,0.120777
61.643836,50.489237,14.975423,0.120051
61.839530,50.489237,15.000475,0.118685
62.035225,50.489237,15.024921,0.116577
62.230920,50.489237,15.048777,0.113632
62.426614,50.489237,15.072045,0.109756
62.622309,50.489237,15.094727,0.104859
62.818004,50.489237,15.116843,0.098854
63.013699,50.489237,15.138421,0.091666
63.209393,50.489237,15.159454,0.083244
63.405088,50.489237,15.179918,0.073588
63.600783,50.489237,15.199766,0.062813
63.796477,50.489237,15.218891,0.051316
63.992172,50.489237,15.237041,0.040239
64.187867,50.489237,15.253592,0.032591
64.383562,50.489237,15.267613,0.033063
64.579256,50.489237,15.279162,0.041603
64.774951,50.489237,15.289214,0.053692
64.970646,50.489237,15.298392,0.066509
65.166341,50.489237,15.306943,0.078943
65.362035,50.489237,15.314966,0.090558
65.557730,50.489237,15.322507,0.101173
65.753425,50.489237,15.329610,0.110719
65.949119,50.489237,15.336301,0.119176
66.144814,50.489237,15.342601,0.126549
66.340509,50.489237,15.348527,0.132861
66.536204,50.489237,15.354080,0.138143
66.731898,50.489237,15.359253,0.142434
66.927593,50.489237,15.364041,0.145783
67.123288,50.489237,15.368433,0.148243
67.318982,50.489237,15.372422,0.149878
67.514677,50.489237,15.375987,0.150758
67.710372,50.489237,15.379088,0.150966
67.906067,50.489237,15.381705,0.150599
68.101761,50.489237,15.383773,0.149761
68.297456,50.489237,15.385212,0.148566
68.493151,50.489237,15.385948,0.147141
68.688845,50.489237,15.385918,0.145624
68.884540,50.489237,15.385105,0.144152
69.080235,50.489237,15.383494,0.142853
69.275930,50.489237,15.381099,0.141840
69.471624,50.489237,15.377930,0.141201
69.667319,50.489237,15.373981,0.140977
69.863014,50.489237,15.369240,0.141166
70.058708,50.489237,15.363711,0.141723
70.254403,50.489237,15.357405,0.142571
70.450098,50.489237,15.350338,0.143619
70.645793,50.489237,15.342532,0.144769
70.841487,50.489237,15.333997,0.145935
71.037182,50.489237,15.324709,0.147046
71.232877,50.489237,15.314684,0.148051
71.428571,50.489237,15.303938,0.148910
71.624266,50.489237,15.292486,0.149600
71.819961,50.489237,15.280343,0.150101
72.015656,50.489237,15.267523,0.150398
72.211350,50.489237,15.254033,0.150470
72.407045,50.489237,15.239881,0.150297
72.602740,50.489237,15.225075,0.149852
72.798434,50.489237,15.209592,0.149113
72.994129,50.489237,15.193386,0.148053
73.189824,50.489237,15.176469,0.146648
73.385519,50.489237,15.158851,0.144882
73.581213,50.489237,15.140542,0.142747
73.776908,50.489237,15.121550,0.140249
73.972603,50.489237,15.101880,0.137410
74.168297,50.489237,15.081535,0.134274
74.363992,50.489237,15.060517,0.130906
74.559687,50.489237,15.038839,0.127391
74.755382,50.489237,15.016512,0.123835
74.951076,50.489237,14.993499,0.120356
75.146771,50.489237,14.969787,0.117077
75.342466,50.489237,14.945368,0.114106
75.538160,50.489237,14.920238,0.111515
75.733855,50.489237,14.894414,0.109325
75.929550,50.489237,14.867898,0.107494
76.125245,50.489237,14.840640,0.105918
76.320939,50.489237,14.812646,0.104451
76.516634,50.489237,14.783931,0.102934
76.712329,50.489237,14.754514,0.101225
76.908023,50.489237,14.724424,0.099226
77.103718,50.489237,14.693718,0.096899
77.299413,50.489237,14.662414,0.094268
77.495108,50.489237,14.630523,0.091416
77.690802,50.489237,14.598053,0.088463
77.886497,50.489237,14.565010,0.085549
78.082192,50.489237,14.531404,0.082811
78.277886,50.489237,14.497239,0.080371
78.473581,50.489237,14.462468,0.078331
78.669276,50.489237,14.427075,0.076772
78.864971,50.489237,14.391074,0.075743
79.060665,50.489237,14.354482,0.075227
79.256360,50.489237,14.317308,0.075102
79.452055,50.489237,14.279579,0.075133
79.647750,50.489237,14.241327,0.075001
79.843444,50.489237,14.202581,0.074392
80.039139,50.489237,14.163372,0.073096
80.234834,50.489237,14.123711,0.071098
80.430528,50.489237,14.083606,0.068637
80.626223,50.489237,14.043064,0.066207
80.821918,50.489237,14.002089,0.064437
81.017613,50.489237,13.960678,0.063826
81.213307,50.489237,13.918820,0.064474
81.409002,50.489237,13.876519,0.066044
81.604697,50.489237,13.833797,0.067977
81.800391,50.489237,13.790672,0.069733
81.996086,50.489237,13.747157,0.070918
82.191781,50.489237,13.703262,0.071290
82.387476,50.489237,13.659003,0.070716
82.583170,50.489237,13.614382,0.069115
82.778865,50.489237,13.569396,0.066430
82.974560,50.489237,13.524045,0.062624
83.170254,50.489237,13.478336,0.057740
83.365949,50.489237,13.432272,0.051988
83.561644,50.489237,13.385849,0.045886
83.757339,50.489237,13.339048,0.040376
83.953033,50.489237,13.291833,0.036799
84.148728,50.489237,13.244165,0.036310
84.344423,50.489237,13.196062,0.038759
84.540117,50.489237,13.147596,0.042547
84.735812,50.489237,13.098854,0.045821
84.931507,50.489237,13.049892,0.047295
85.127202,50.489237,13.000736,0.046354
85.322896,50.489237,12.951360,0.043057
85.518591,50.489237,12.901654,0.038425
85.714286,50.489237,12.851353,0.035078
85.909980,50.489237,12.800129,0.036649
86.105675,50.489237,12.747993,0.043852
86.301370,50.489237,12.695294,0.054131
86.497065,50.489237,12.642313,0.065269
86.692759,50.489237,12.589190,0.076160
86.888454,50.489237,12.536000,0.086316
87.084149,50.489237,12.482785,0.095526
87.279843,50.489237,12.429572,0.103710
87.475538,50.489237,12.376376,0.110862
87.671233,50.489237,12.323212,0.117014
87.866928,50.489237,12.270087,0.122225
88.062622,50.489237,12.217002,0.126578
88.258317,50.489237,12.163931,0.130172
88.454012,50.489237,12.110857,0.133121
88.649706,50.489237,12.057780,0.135546
88.845401,50.489237,12.004653,0.137569
89.041096,50.489237,11.951458,0.139314
89.236791,50.489237,11.898201,0.140899
89.432485,50.489237,11.844892,0.142428
89.628180,50.489237,11.791538,0.143989
89.823875,50.489237,11.738147,0.145655
90.019569,50.489237,11.684731,0.147477
90.215264,50.489237,11.631300,0.149489
90.410959,50.489237,11.577865,0.151710
90.606654,50.489237,11.524444,0.154140
90.802348,50.489237,11.471060,0.156765
90.998043,50.489237,11.417734,0.159559
91.193738,50.489237,11.364497,0.162478
91.389432,50.489237,11.311379,0.165468
91.585127,50.489237,11.258375,0.168464
91.780822,50.489237,11.205488,0.171398
91.976517,50.489237,11.152750,0.174202
92.172211,50.489237,11.100190,0.176815
92.367906,50.489237,11.047787,0.179182
92.563601,50.489237,10.995557,0.181256
92.759295,50.489237,10.943530,0.182998
92.954990,50.489237,10.891730,0.184376
93.150685,50.489237,10.840143,0.185358
93.346380,50.489237,10.788788,0.185920
93.542074,50.489237,10.737699,0.186043
93.737769,50.489237,10.686911,0.185708
93.933464,50.489237,10.636460,0.184898
94.129159,50.489237,10.586382,0.183594
94.324853,50.489237,10.536715,0.181777
94.520548,50.489237,10.487461,0.179426
94.716243,50.489237,10.438646,0.176521
94.911937,50.489237,10.390314,0.173041
95.107632,50.489237,10.342506,0.168967
95.303327,50.489237,10.295270,0.164280
95.499022,50.489237,10.248649,0.158962
95.694716,50.489237,10.202681,0.152996
95.890411,50.489237,10.157408,0.146371
96.086106,50.489237,10.112874,0.139072
96.281800,50.489237,10.069103,0.131086
96.477495,50.489237,10.026144,0.122399
96.673190,50.489237,9.984042,0.112999
96.868885,50.489237,9.942830,0.102859
97.064579,50.489237,9.902539,0.091943
97.260274,50.489237,9.863210,0.080191
97.455969,50.489237,9.824881,0.067513
97.651663,50.489237,9.787585,0.053781
97.847358,50.489237,9.751349,0.038830
98.043053,50.489237,9.716199,0.022475
98.238748,50.489237,9.682335,0.004957
98.434442,50.489237,9.661127,0.015116
98.630137,50.489237,9.644535,0.033355
98.825832,50.489237,9.629032,0.050966
99.021526,50.489237,9.614543,0.068003
99.217221,50.489237,9.601010,0.084552
99.412916,50.489237,9.588402,0.100685
99.608611,50.489237,9.576692,0.116459
99.804305,50.489237,9.565845,0.131917
100.000000,50.489237,9.555841,0.147095
0.000000,50.684932,9.955261,0.070773
0.195695,50.684932,9.917972,0.064496
0.391389,50.684932,9.878720,0.061317
0.587084,50.684932,9.837424,0.061246
0.782779,50.684932,9.794224,0.063734
0.978474,50.684932,9.749417,0.067958
1.174168,50.684932,9.703336,0.073153
1.369863,50.684932,9.656259,0.078763
1.565558,50.684932,9.608405,0.084432
1.761252,50.684932,9.559937,0.089943
1.956947,50.684932,9.510983,0.095167
2.152642,50.684932,9.461643,0.100029
2.348337,50.684932,9.412002,0.104492
2.544031,50.684932,9.362134,0.108546
2.739726,50.684932,9.312102,0.112205
2.935421,50.684932,9.261958,0.115502
3.131115,50.684932,9.211749,0.118482
3.326810,50.684932,9.161497,0.121195
3.522505,50.684932,9.111246,0.123682
3.718200,50.684932,9.061035,0.125974
3.913894,50.684932,9.010896,0.128077
4.109589,50.684932,8.960842,0.129975
4.305284,50.684932,8.910886,0.131629
4.500978,50.684932,8.861006,0.132983
4.696673,50.684932,8.811206,0.133967
4.892368,50.684932,8.761500,0.134505
5.088063,50.684932,8.711891,0.134526
5.283757,50.684932,8.662390,0.133967
5.479452,50.684932,8.613013,0.132784
5.675147,50.684932,8.563770,0.130957
5.870841,50.684932,8.514667,0.128493
6.066536,50.684932,8.465722,0.125425
6.262231,50.684932,8.416951,0.121813
6.457926,50.684932,8.368380,0.117743
6.653620,50.684932,8.320036,0.113323
6.849315,50.684932,8.271939,0.108660
7.045010,50.684932,8.224120,0.103840
7.240705,50.684932,8.176607,0.098897
7.436399,50.684932,8.129406,0.093784
7.632094,50.684932,8.082529,0.088367
7.827789,50.684932,8.035970,0.082431
8.023483,50.684932,7.989735,0.075705
8.219178,50.684932,7.943821,0.067901
8.414873,50.684932,7.898215,0.058757
8.610568,50.684932,7.852906,0.048085
8.806262,50.684932,7.807925,0.035899
9.001957,50.684932,7.763419,0.023002
9.197652,50.684932,7.720214,0.015041
9.393346,50.684932,7.679874,0.023026
9.589041,50.684932,7.640938,0.036811
9.784736,50.684932,7.602509,0.050155
9.980431,50.684932,7.564444,0.062057
10.176125,50.684932,7.526710,0.072359
10.371820,50.684932,7.489313,0.081092
10.567515,50.684932,7.452271,0.088360
10.763209,50.684932,7.415618,0.094305
10.958904,50.684932,7.379387,0.099106
11.154599,50.684932,7.343619,0.102968
11.350294,50.684932,7.308354,0.106116
11.545988,50.684932,7.273625,0.108786
11.741683,50.684932,7.239464,0.111213
11.937378,50.684932,7.205900,0.113603
12.133072,50.684932,7.172966,0.116114
12.328767,50.684932,7.140676,0.118834
12.524462,50.684932,7.109037,0.121780
12.720157,50.684932,7.078048,0.124901
12.915851,50.684932,7.047702,0.128102
13.111546,50.684932,7.017980,0.131256
13.307241,50.684932,6.988864,0.134231
13.502935,50.684932,6.960336,0.136899
13.698630,50.684932,6.932382,0.139150
13.894325,50.684932,6.904995,0.140898
14.090020,50.684932,6.878169,0.142083
14.285714,50.684932,6.851903,0.142671
14.481409,50.684932,6.826198,0.142660
14.677104,50.684932,6.801056,0.142075
14.872798,50.684932,6.776490,0.140969
15.068493,50.684932,6.752521,0.139424
15.264188,50.684932,6.729171,0.137553
15.459883,50.684932,6.706469,0.135497
15.655577,50.684932,6.684446,0.133421
15.851272,50.684932,6.663134,0.131506
16.046967,50.684932,6.642562,0.129938
16.242661,50.684932,6.622754,0.128890
16.438356,50.684932,6.603728,0.128495
16.634051,50.684932,6.585497,0.128828
16.829746,50.684932,6.568062,0.129900
17.025440,50.684932,6.551411,0.131648
17.221135,50.684932,6.535525,0.133956
17.416830,50.684932,6.520376,0.136669
17.612524,50.684932,6.505939,0.139617
17.808219,50.684932,6.492187,0.142632
18.003914,50.684932,6.479092,0.145558
18.199609,50.684932,6.466632,0.148258
18.395303,50.684932,6.454791,0.150618
18.590998,50.684932,6.443557,0.152549
18.786693,50.684932,6.432924,0.153989
18.982387,50.684932,6.422889,0.154892
19.178082,50.684932,6.413452,0.155237
19.373777,50.684932,6.404631,0.155020
19.569472,50.684932,6.396434,0.154257
19.765166,50.684932,6.388869,0.152983
19.960861,50.684932,6.381945,0.151247
20.156556,50.684932,6.375682,0.149114
20.352250,50.684932,6.370106,0.146668
20.547945,50.684932,6.365239,0.144008
20.743640,50.684932,6.361107,0.141249
20.939335,50.684932,6.357739,0.138513
21.135029,50.684932,6.355162,0.135931
21.330724,50.684932,6.353401,0.133631
21.526419,50.684932,6.352483,0.131733
21.722114,50.684932,6.352428,0.130339
21.917808,50.684932,6.353252,0.129528
22.113503,50.684932,6.354971,0.129345
22.309198,50.684932,6.357592,0.129805
22.504892,50.684932,6.361115,0.130887
22.700587,50.684932,6.365532,0.132538
22.896282,50.684932,6.370827,0.134677
23.091977,50.684932,6.376980,0.137203
23.287671,50.684932,6.383972,0.140002
23.483366,50.684932,6.391777,0.142957
23.679061,50.684932,6.400375,0.145948
23.874755,50.684932,6.409758,0.148865
24.070450,50.684932,6.419905,0.151602
24.266145,50.684932,6.430795,0.154065
24.461840,50.684932,6.442411,0.156168
24.657534,50.684932,6.454735,0.157839
24.853229,50.684932,6.467752,0.159013
25.048924,50.684932,6.481449,0.159638
25.244618,50.684932,6.495815,0.159670
25.440313,50.684932,6.510838,0.159073
25.636008,50.684932,6.526512,0.157822
25.831703,50.684932,6.542829,0.155897
26.027397,50.684932,6.559785,0.153288
26.223092,50.684932,6.577375,0.149993
26.418787,50.684932,6.595604,0.146018
26.614481,50.684932,6.614501,0.141384
26.810176,50.684932,6.634098,0.136123
27.005871,50.684932,6.654409,0.130288
27.201566,50.684932,6.675454,0.123958
27.397260,50.684932,6.697255,0.117251
27.592955,50.684932,6.719847,0.110334
27.788650,50.684932,6.743248,0.103429
27.984344,50.684932,6.767478,0.096816
28.180039,50.684932,6.792541,0.090807
28.375734,50.684932,6.818398,0.085694
28.571429,50.684932,6.845064,0.081669
28.767123,50.684932,6.872543,0.078744
28.962818,50.684932,6.900830,0.076739
29.158513,50.684932,6.929926,0.075346
29.354207,50.684932,6.959814,0.074246
29.549902,50.684932,6.990477,0.073220
29.745597,50.684932,7.021909,0.072221
29.941292,50.684932,7.054140,0.071404
30.136986,50.684932,7.087221,0.071115
30.332681,50.684932,7.121207,0.071799
30.528376,50.684932,7.156086,0.073835
30.724070,50.684932,7.191752,0.077361
30.919765,50.684932,7.228168,0.082190
31.115460,50.684932,7.265269,0.087908
31.311155,50.684932,7.302978,0.094026
31.506849,50.684932,7.341217,0.100106
31.702544,50.684932,7.379931,0.105808
31.898239,50.684932,7.419070,0.110890
32.093933,50.684932,7.458597,0.115193
32.289628,50.684932,7.498482,0.118617
32.485323,50.684932,7.538728,0.121103
32.681018,50.684932,7.579320,0.122620
32.876712,50.684932,7.620243,0.123154
33.072407,50.684932,7.661492,0.122700
33.268102,50.684932,7.703047,0.121257
33.463796,50.684932,7.744905,0.118833
33.659491,50.684932,7.787111,0.115438
33.855186,50.684932,7.829696,0.111094
34.050881,50.684932,7.872672,0.105849
34.246575,50.684932,7.916043,0.099784
34.442270,50.684932,7.959866,0.093039
34.637965,50.684932,8.004184,0.085845
34.833659,50.684932,8.049014,0.078566
35.029354,50.684932,8.094399,0.071742
35.225049,50.684932,8.140419,0.066073
35.420744,50.684932,8.187153,0.062237
35.616438,50.684932,8.234662,0.060507
35.812133,50.684932,8.282953,0.060533
36.007828,50.684932,8.331991,0.061631
36.203523,50.684932,8.381745,0.063181
36.399217,50.684932,8.432117,0.064643
36.594912,50.684932,8.483008,0.065443
36.790607,50.684932,8.534331,0.064994
36.986301,50.684932,8.586032,0.062770
37.181996,50.684932,8.638061,0.058352
37.377691,50.684932,8.690375,0.051421
37.573386,50.684932,8.742959,0.041744
37.769080,50.684932,8.795806,0.029153
37.964775,50.684932,8.848899,0.013566
38.160470,50.684932,8.902621,0.005676
38.356164,50.684932,8.957564,0.023463
38.551859,50.684932,9.012730,0.039778
38.747554,50.684932,9.068092,0.054434
38.943249,50.684932,9.123632,0.067498
39.138943,50.684932,9.179344,0.079042
39.334638,50.684932,9.235212,0.089139
39.530333,50.684932,9.291261,0.097858
39.726027,50.684932,9.347540,0.105266
39.921722,50.684932,9.404065,0.111420
40.117417,50.684932,9.460851,0.116374
40.313112,50.684932,9.517876,0.120169
40.508806,50.684932,9.575117,0.122836
40.704501,50.684932,9.632549,0.124396
40.900196,50.684932,9.690151,0.124863
41.095890,50.684932,9.747945,0.124240
41.291585,50.684932,9.805942,0.122524
41.487280,50.684932,9.864124,0.119702
41.682975,50.684932,9.922493,0.115752
41.878669,50.684932,9.981057,0.110651
42.074364,50.684932,10.039813,0.104363
42.270059,50.684932,10.098788,0.096846
42.465753,50.684932,10.157973,0.088066
42.661448,50.684932,10.217343,0.078000
42.857143,50.684932,10.276878,0.066662
43.052838,50.684932,10.336569,0.054173
43.248532,50.684932,10.396411,0.040979
43.444227,50.684932,10.456343,0.028707
43.639922,50.684932,10.516226,0.022903
43.835616,50.684932,10.575919,0.029361
44.031311,50.684932,10.635527,0.041942
44.227006,50.684932,10.695133,0.055395
44.422701,50.684932,10.754748,0.068175
44.618395,50.684932,10.814390,0.079821
44.814090,50.684932,10.874073,0.090175
45.009785,50.684932,10.933791,0.099193
45.205479,50.684932,10.993532,0.106874
45.401174,50.684932,11.053295,0.113234
45.596869,50.684932,11.113084,0.118306
45.792564,50.684932,11.172878,0.122128
45.988258,50.684932,11.232681,0.124749
46.183953,50.684932,11.292475,0.126228
46.379648,50.684932,11.352240,0.126632
46.575342,50.684932,11.411971,0.126039
46.771037,50.684932,11.471706,0.124529
46.966732,50.684932,11.531452,0.122195
47.162427,50.684932,11.591196,0.119133
47.358121,50.684932,11.650906,0.115440
47.553816,50.684932,11.710549,0.111209
47.749511,50.684932,11.770101,0.106524
47.945205,50.684932,11.829533,0.101452
48.140900,50.684932,11.888820,0.096032
48.336595,50.684932,11.947938,0.090270
48.532290,50.684932,12.006851,0.084126
48.727984,50.684932,12.065525,0.077506
48.923679,50.684932,12.123942,0.070259
49.119374,50.684932,12.182080,0.062195
49.315068,50.684932,12.239930,0.053130
49.510763,50.684932,12.297472,0.043035
49.706458,50.684932,12.354662,0.032469
49.902153,50.684932,12.411376,0.024183
50.097847,50.684932,12.467357,0.024964
50.293542,50.684932,12.522602,0.035425
50.489237,50.684932,12.577365,0.049319
50.684932,50.684932,12.631756,0.063749
50.880626,50.684932,12.685796,0.077839
51.076321,50.684932,12.739504,0.091290
51.272016,50.684932,12.792880,0.103993
51.467710,50.684932,12.845912,0.115901
51.663405,50.684932,12.898589,0.126995
51.859100,50.684932,12.950908,0.137277
52.054795,50.684932,13.002860,0.146753
52.250489,50.684932,13.054453,0.155432
52.446184,50.684932,13.105686,0.163327
52.641879,50.684932,13.156566,0.170453
52.837573,50.684932,13.207108,0.176828
53.033268,50.684932,13.257354,0.182472
53.228963,50.684932,13.307313,0.187404
53.424658,50.684932,13.357022,0.191640
53.620352,50.684932,13.406465,0.195197
53.816047,50.684932,13.455622,0.198090
54.011742,50.684932,13.504470,0.200340
54.207436,50.684932,13.552998,0.201962
54.403131,50.684932,13.601185,0.202978
54.598826,50.684932,13.649010,0.203406
54.794521,50.684932,13.696465,0.203268
54.990215,50.684932,13.743528,0.202583
55.185910,50.684932,13.790173,0.201375
55.381605,50.684932,13.836388,0.199665
55.577299,50.684932,13.882189,0.197475
55.772994,50.684932,13.927557,0.194831
55.968689,50.684932,13.972473,0.191763
56.164384,50.684932,14.016928,0.188303
56.360078,50.684932,14.060906,0.184488
56.555773,50.684932,14.104385,0.180362
56.751468,50.684932,14.147346,0.175979
56.947162,50.684932,14.189764,0.171395
57.142857,50.684932,14.231607,0.166670
57.338552,50.684932,14.272843,0.161869
57.534247,50.684932,14.313444,0.157061
57.729941,50.684932,14.353383,0.152320
57.925636,50.684932,14.392655,0.147721
58.121331,50.684932,14.431231,0.143339
58.317025,50.684932,14.469082,0.139245
58.512720,50.684932,14.506180,0.135502
58.708415,50.684932,14.542516,0.132162
58.904110,50.684932,14.578114,0.129269
59.099804,50.684932,14.612967,0.126862
59.295499,50.684932,14.647057,0.124964
59.491194,50.684932,14.680388,0.123580
59.686888,50.684932,14.712970,0.122697
59.882583,50.684932,14.744804,0.122282
60.078278,50.684932,14.775889,0.122281
60.273973,50.684932,14.806233,0.122612
60.469667,50.684932,14.835839,0.123172
60.665362,50.684932,14.864726,0.123840
60.861057,50.684932,14.892938,0.124487
61.056751,50.684932,14.920487,0.124981
61.252446,50.684932,14.947407,0.125188
61.448141,50.684932,14.973706,0.124984
61.643836,50.684932,14.999386,0.124252
61.839530,50.684932,15.024450,0.122887
62.035225,50.684932,15.048906,0.120794
62.230920,50.684932,15.072763,0.117887
62.426614,50.684932,15.096020,0.114090
62.622309,50.684932,15.118672,0.109335
62.818004,50.684932,15.140731,0.103568
63.013699,50.684932,15.162218,0.096768
63.209393,50.684932,15.183110,0.088962
63.405088,50.684932,15.203360,0.080270
63.600783,50.684932,15.222886,0.070984
63.796477,50.684932,15.241541,0.061732
63.992172,50.684932,15.259061,0.053740
64.187867,50.684932,15.275054,0.048989
64.383562,50.684932,15.289164,0.049409
64.579256,50.684932,15.301410,0.055039
64.774951,50.684932,15.312190,0.064062
64.970646,50.684932,15.321925,0.074596
65.166341,50.684932,15.330883,0.085452
65.362035,50.684932,15.339204,0.095991
65.557730,50.684932,15.346966,0.105875
65.753425,50.684932,15.354230,0.114931
65.949119,50.684932,15.361044,0.123075
66.144814,50.684932,15.367446,0.130272
66.340509,50.684932,15.373447,0.136515
66.536204,50.684932,15.379051,0.141818
66.731898,50.684932,15.384253,0.146208
66.927593,50.684932,15.389051,0.149725
67.123288,50.684932,15.393437,0.152416
67.318982,50.684932,15.397402,0.154337
67.514677,50.684932,15.400934,0.155555
67.710372,50.684932,15.403993,0.156147
67.906067,50.684932,15.406554,0.156200
68.101761,50.684932,15.408547,0.155808
68.297456,50.684932,15.409903,0.155074
68.493151,50.684932,15.410551,0.154109
68.688845,50.684932,15.410433,0.153028
68.884540,50.684932,15.409534,0.151945
69.080235,50.684932,15.407853,0.150966
69.275930,50.684932,15.405412,0.150183
69.471624,50.684932,15.402214,0.149664
69.667319,50.684932,15.398269,0.149447
69.863014,50.684932,15.393553,0.149533
70.058708,50.684932,15.388061,0.149892
70.254403,50.684932,15.381803,0.150468
70.450098,50.684932,15.374791,0.151195
70.645793,50.684932,15.367045,0.152000
70.841487,50.684932,15.358544,0.152811
71.037182,50.684932,15.349289,0.153567
71.232877,50.684932,15.339294,0.154219
71.428571,50.684932,15.328576,0.154726
71.624266,50.684932,15.317149,0.155055
71.819961,50.684932,15.305029,0.155180
72.015656,50.684932,15.292228,0.155077
72.211350,50.684932,15.278757,0.154720
72.407045,50.684932,15.264624,0.154084
72.602740,50.684932,15.249840,0.153138
72.798434,50.684932,15.234335,0.151857
72.994129,50.684932,15.218109,0.150214
73.189824,50.684932,15.201169,0.148188
73.385519,50.684932,15.183528,0.145763
73.581213,50.684932,15.165196,0.142933
73.776908,50.684932,15.146180,0.139705
73.972603,50.684932,15.126485,0.136102
74.168297,50.684932,15.106116,0.132172
74.363992,50.684932,15.085085,0.127988
74.559687,50.684932,15.063409,0.123651
74.755382,50.684932,15.041056,0.119291
74.951076,50.684932,15.018003,0.115061
75.146771,50.684932,14.994241,0.111128
75.342466,50.684932,14.969758,0.107646
75.538160,50.684932,14.944558,0.104733
75.733855,50.684932,14.918645,0.102435
75.929550,50.684932,14.891968,0.100703
76.125245,50.684932,14.864516,0.099397
76.320939,50.684932,14.836304,0.098312
76.516634,50.684932,14.807354,0.097221
76.712329,50.684932,14.777692,0.095927
76.908023,50.684932,14.747339,0.094298
77.103718,50.684932,14.716319,0.092294
77.299413,50.684932,14.684691,0.089969
77.495108,50.684932,14.652468,0.087459
77.690802,50.684932,14.619657,0.084956
77.886497,50.684932,14.586263,0.082663
78.082192,50.684932,14.552291,0.080756
78.277886,50.684932,14.517703,0.079345
78.473581,50.684932,14.482491,0.078470
78.669276,50.684932,14.446668,0.078111
78.864971,50.684932,14.410250,0.078198
79.060665,50.684932,14.373260,0.078615
79.256360,50.684932,14.335708,0.079198
79.452055,50.684932,14.297617,0.079737
79.647750,50.684932,14.259015,0.080002
79.843444,50.684932,14.219932,0.079791
80.039139,50.684932,14.180391,0.078988
80.234834,50.684932,14.140400,0.077611
80.430528,50.684932,14.099971,0.075843
80.626223,50.684932,14.059113,0.074000
80.821918,50.684932,14.017839,0.072449
81.017613,50.684932,13.976158,0.071466
81.213307,50.684932,13.934066,0.071109
81.409002,50.684932,13.891549,0.071210
81.604697,50.684932,13.848619,0.071460
81.800391,50.684932,13.805288,0.071545
81.996086,50.684932,13.761571,0.071224
82.191781,50.684932,13.717477,0.070362
82.387476,50.684932,13.673001,0.068895
82.583170,50.684932,13.628137,0.066783
82.778865,50.684932,13.582872,0.063967
82.974560,50.684932,13.537210,0.060367
83.170254,50.684932,13.491157,0.055957
83.365949,50.684932,13.444720,0.050905
83.561644,50.684932,13.397895,0.045738
83.757339,50.684932,13.350660,0.041396
83.953033,50.684932,13.302988,0.038996
84.148728,50.684932,13.254865,0.039212
84.344423,50.684932,13.206319,0.041726
84.540117,50.684932,13.157414,0.045368
